player,nationality,position,squad,age,birth_year,games,minutes,minutes_per_game,minutes_pct,minutes_90s,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_match,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,matches
Víctor Ruiz,es ESP,DF,Betis,32-019,1989,15,"1,090",73,55.1,12.1,12,86,11,3,18,6,1.40,17,21,-4,-0.33,+0.07,14.5,16.1,-1.6,-0.14,+0.18,Matches
Gerónimo Rulli,ar ARG,GK,Villarreal,28-269,1992,0,,,,,0,,0,0,,22,,,,,,,,,,,,Matches
Jorge Sáenz,es ESP,DF,Celta Vigo,24-088,1996,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Modibo Sagnan,ml MLI,DF,Real Sociedad,21-305,1999,11,496,45,25.1,5.5,6,71,2,5,14,9,1.64,11,6,+5,+0.91,+0.24,9.8,5.1,+4.7,+0.86,-0.01,Matches
Borja Sainz,es ESP,"MF,FW",Alavés,20-012,2001,15,361,24,18.2,4.0,2,66,0,13,18,7,0.67,4,7,-3,-0.75,-0.36,6.0,6.7,-0.7,-0.17,+0.04,Matches
José Salinas,es ESP,DF,Elche,,,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
Salvi,es ESP,"MF,FW",Cádiz,29-320,1991,17,"1,188",70,60.0,13.2,15,76,4,2,27,1,0.94,10,20,-10,-0.76,-0.19,8.3,16.5,-8.3,-0.63,-0.54,Matches
Fede San Emeterio,es ESP,MF,Valladolid,23-334,1997,16,"1,143",71,57.7,12.7,14,80,7,2,10,4,1.19,11,16,-5,-0.39,+0.36,12.0,17.0,-5.0,-0.39,+0.30,Matches
Miguel San Román,es ESP,GK,Atlético Madrid,23-214,1997,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
Antonio Sanabria,py PAR,FW,Betis,24-346,1996,16,932,58,47.1,10.4,10,74,1,6,32,3,1.06,15,20,-5,-0.48,-0.23,13.2,15.2,-1.9,-0.19,+0.05,Matches
Juan Sanabria,uy URU,MF,Atlético Madrid,20-321,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Oihan Sancet,es ESP,"MF,FW",Athletic Club,20-294,2000,14,331,24,17.5,3.7,2,62,0,12,17,7,1.29,6,2,+4,+1.09,+1.20,5.7,2.2,+3.4,+0.93,+0.96,Matches
Juan Sánchez Miño,ar ARG,"DF,MF",Elche,31-043,1990,9,495,55,26.2,5.5,5,60,1,4,49,6,0.78,4,9,-5,-0.91,-0.46,3.3,12.1,-8.8,-1.60,-0.86,Matches
Germán Sánchez,es ESP,DF,Granada,34-105,1986,19,"1,374",72,69.4,15.3,15,90,15,4,6,1,1.37,22,26,-4,-0.26,+0.63,15.2,21.3,-6.1,-0.40,-0.04,Matches
Javi Sánchez,es ESP,DF,Valladolid,23-336,1997,11,574,52,29.0,6.4,6,86,4,5,11,3,1.00,3,10,-7,-1.10,-0.78,5.8,11.2,-5.4,-0.85,-0.46,Matches
José Sánchez,es ESP,DF,Granada,20-348,2000,2,163,82,8.2,1.8,2,82,1,0,,15,1.50,2,2,0,0.00,+0.50,1.4,3.2,-1.7,-0.95,-0.61,Matches
Manuel Sánchez,es ESP,"DF,MF",Osasuna,20-173,2000,4,178,45,9.0,2.0,2,68,1,2,22,0,1.75,4,2,+2,+1.01,+1.61,3.6,2.7,+0.8,+0.43,+0.83,Matches
Manuel Sánchez,es ESP,DF,Atlético Madrid,20-173,2000,1,49,49,2.7,0.5,1,49,0,0,,9,3.00,1,0,+1,+1.84,+0.35,0.7,1.1,-0.4,-0.79,-1.40,Matches
Ricard Sánchez,es ESP,DF,Atlético Madrid,20-357,2000,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
Oier Sanjurjo,es ESP,MF,Osasuna,34-264,1986,21,"1,551",74,78.3,17.2,17,82,9,4,39,0,1.00,16,25,-9,-0.52,-0.31,15.6,25.4,-9.8,-0.57,-1.10,Matches
Sergio Santos,es ESP,DF,Real Madrid,20-041,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Ivan Šaponjić,rs SRB,FW,Atlético Madrid,23-195,1997,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
Ivan Šaponjić,rs SRB,FW,Cádiz,23-195,1997,2,57,29,2.9,0.6,0,,0,2,29,0,0.00,2,1,+1,+1.58,+2.33,0.9,1.7,-0.8,-1.33,-0.94,Matches
Stefan Savić,me MNE,DF,Atlético Madrid,30-036,1991,18,"1,620",90,90.0,18.0,18,90,18,0,,1,2.61,40,11,+29,+1.61,+1.11,24.1,15.2,+8.8,+0.49,-0.74,Matches
Jaime Seoane,es ESP,MF,Huesca,24-022,1997,15,930,62,47.0,10.3,10,83,7,5,20,6,0.60,9,15,-6,-0.58,+0.11,8.2,15.8,-7.6,-0.74,-0.52,Matches
Edgar Sevikyan,ru RUS,MF,Levante,19-189,2001,1,8,8,0.4,0.1,0,,0,1,8,7,3.00,0,0,0,0.00,0.00,0.5,0.0,+0.5,+5.63,+5.69,Matches
Sidnei,br BRA,DF,Betis,31-174,1989,8,504,63,25.5,5.6,5,90,5,3,18,8,1.50,4,12,-8,-1.43,-1.43,5.7,8.7,-3.0,-0.54,-0.44,Matches
David Silva,es ESP,MF,Real Sociedad,35-036,1986,12,794,66,40.1,8.8,9,80,2,3,26,0,2.17,17,5,+12,+1.36,+1.06,16.9,6.6,+10.3,+1.17,+0.51,Matches
Gastón Silva,uy URU,DF,Huesca,26-345,1994,7,394,56,19.9,4.4,4,87,2,3,16,9,0.71,4,6,-2,-0.46,+0.22,2.7,7.1,-4.4,-1.01,-0.69,Matches
Rui Silva,pt POR,GK,Granada,27-006,1994,21,"1,890",90,95.5,21.0,21,90,21,0,,0,1.43,26,34,-8,-0.38,+1.62,21.4,28.1,-6.8,-0.32,+1.45,Matches
Unai Simón,es ESP,GK,Athletic Club,23-247,1997,21,"1,890",90,100.0,21.0,21,90,21,0,,0,1.19,28,26,+2,+0.10,,23.7,20.8,+2.9,+0.14,,Matches
Dimitris Siovas,gr GRE,DF,Huesca,32-150,1988,21,"1,890",90,95.5,21.0,21,90,21,0,,0,0.71,17,31,-14,-0.67,-0.67,18.5,27.1,-8.6,-0.41,+1.17,Matches
Antonio Sivera,es ESP,GK,Alavés,24-186,1996,0,,,,,0,,0,0,,22,,,,,,,,,,,,Matches
Rafa Soares,pt POR,DF,Eibar,25-280,1995,9,620,69,31.3,6.9,7,86,5,2,8,13,1.00,9,8,+1,+0.15,+0.67,7.7,9.5,-1.8,-0.26,-0.02,Matches
Rubén Sobrino,es ESP,"MF,FW",Valencia,28-257,1992,5,49,10,2.5,0.5,0,,0,5,10,16,1.40,2,1,+1,+1.84,+1.98,1.6,1.1,+0.5,+0.96,+1.28,Matches
Rubén Sobrino,es ESP,"FW,MF",Cádiz,28-257,1992,1,45,45,2.3,0.5,0,,0,1,45,0,0.00,1,2,-1,-2.00,-1.35,0.5,2.0,-1.5,-2.97,-2.62,Matches
Augusto Solari,ar ARG,MF,Celta Vigo,29-041,1992,3,81,27,3.9,0.9,0,,0,3,27,0,1.67,2,0,+2,+2.22,+2.54,0.7,0.3,+0.5,+0.77,+0.54,Matches
Roberto Soldado,es ESP,FW,Granada,35-262,1985,19,953,50,48.1,10.6,11,68,0,8,26,1,1.37,14,17,-3,-0.28,+0.33,11.8,14.8,-3.0,-0.28,+0.21,Matches
Carlos Soler,es ESP,MF,Valencia,24-042,1997,18,"1,540",86,77.8,17.1,17,90,17,1,10,1,0.94,21,23,-2,-0.12,-0.12,22.2,23.9,-1.7,-0.10,+0.84,Matches
Son,es ESP,"DF,MF",Levante,26-320,1994,15,579,39,30.6,6.4,5,86,3,10,15,6,1.13,5,10,-5,-0.78,-1.12,5.3,7.4,-2.1,-0.32,-0.41,Matches
David Soria,es ESP,GK,Getafe,27-315,1993,13,"1,170",90,59.1,13.0,13,90,13,0,,9,1.00,9,16,-7,-0.54,-0.09,10.2,16.4,-6.2,-0.48,-0.31,Matches
Mario Soriano,es ESP,FW,Atlético Madrid,18-297,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Alberto Soro,es ESP,"FW,MF",Granada,21-341,1999,10,182,18,9.2,2.0,0,,0,10,18,11,0.80,2,8,-6,-2.97,-2.77,1.8,4.8,-3.0,-1.49,-1.22,Matches
Damián Suárez,uy URU,DF,Getafe,32-292,1988,18,"1,593",89,80.5,17.7,18,89,13,0,,1,1.33,15,19,-4,-0.23,+1.40,15.2,19.3,-4.1,-0.23,+0.61,Matches
Denis Suárez,es ESP,MF,Celta Vigo,27-038,1994,20,"1,601",80,77.3,17.8,19,83,12,1,28,1,1.30,25,30,-5,-0.28,-0.28,22.1,19.6,+2.4,+0.14,-0.44,Matches
Luis Suárez,uy URU,FW,Atlético Madrid,34-020,1987,17,"1,270",75,70.6,14.1,16,78,4,1,21,0,2.47,29,11,+18,+1.28,-0.76,15.9,12.0,+3.9,+0.28,-0.98,Matches
Suso,es ESP,FW,Sevilla,27-086,1993,17,"1,116",66,59.0,12.4,14,74,0,3,26,0,1.94,20,8,+12,+0.97,+0.62,15.9,10.8,+5.1,+0.41,-0.13,Matches
Tachi,es ESP,DF,Alavés,23-156,1997,6,379,63,19.1,4.2,3,76,2,3,50,10,0.67,3,4,-1,-0.24,+0.27,3.4,6.1,-2.7,-0.64,-0.55,Matches
Renato Tapia,pe PER,MF,Celta Vigo,25-200,1995,22,"1,863",85,90.0,20.7,22,85,14,0,,0,1.32,29,27,+2,+0.10,+3.14,27.5,19.3,+8.2,+0.42,+1.61,Matches
Tomás Tavares,pt POR,"MF,DF",Alavés,19-343,2001,3,65,22,3.3,0.7,0,,0,3,22,9,0.67,0,2,-2,-2.77,-2.39,0.5,1.8,-1.3,-1.82,-1.68,Matches
Álvaro Tejero,es ESP,DF,Eibar,24-208,1996,2,110,55,5.6,1.2,1,90,1,1,20,3,0.00,0,2,-2,-1.64,-1.40,1.2,1.0,+0.2,+0.18,+0.45,Matches
Cristian Tello,es ESP,"FW,MF",Betis,29-186,1991,18,794,44,40.1,8.8,8,66,1,10,27,2,1.11,12,18,-6,-0.68,-0.53,11.5,15.0,-3.5,-0.39,-0.29,Matches
Arnau Tenas,es ESP,GK,Barcelona,19-259,2001,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
Marc-André ter Stegen,de GER,GK,Barcelona,28-289,1992,15,"1,350",90,71.4,15.0,15,90,15,0,,0,2.33,34,14,+20,+1.33,+0.67,35.2,15.8,+19.3,+1.29,+0.99,Matches
David Timor,es ESP,"MF,DF",Getafe,31-119,1989,19,761,40,38.4,8.5,8,72,2,11,17,2,1.11,5,10,-5,-0.59,-0.15,5.9,9.9,-4.0,-0.48,-0.21,Matches
Toño,es ESP,DF,Levante,31-098,1989,4,247,62,13.1,2.7,3,81,1,1,5,15,1.00,1,4,-3,-1.09,-1.26,1.6,3.7,-2.1,-0.76,-0.84,Matches
Lucas Torreira,uy URU,"MF,FW",Atlético Madrid,25-002,1996,11,354,32,19.7,3.9,3,60,1,8,22,4,2.82,9,2,+7,+1.78,+0.35,5.2,4.7,+0.6,+0.14,-0.53,Matches
Óliver Torres,es ESP,"MF,FW",Sevilla,26-095,1994,18,851,47,45.0,9.5,10,70,2,8,19,3,2.00,11,7,+4,+0.42,-0.53,13.7,7.1,+6.6,+0.70,+0.42,Matches
Pau Torres,es ESP,DF,Villarreal,24-028,1997,22,"1,980",90,100.0,22.0,22,90,22,0,,0,1.64,31,22,+9,+0.41,,31.7,19.1,+12.6,+0.57,,Matches
Roberto Torres,es ESP,MF,Osasuna,31-343,1989,20,"1,139",57,57.5,12.7,12,81,7,8,21,0,0.90,13,21,-8,-0.63,-0.42,12.6,15.6,-3.0,-0.24,+0.22,Matches
Lucas Torró,es ESP,MF,Osasuna,26-209,1994,10,493,49,24.9,5.5,5,75,4,5,24,0,1.30,10,7,+3,+0.55,+1.33,6.7,5.8,+0.9,+0.16,+0.65,Matches
Manu Trigueros,es ESP,MF,Villarreal,29-119,1991,21,"1,566",75,79.1,17.4,19,80,8,2,26,1,1.67,26,16,+10,+0.57,+0.79,23.9,14.5,+9.4,+0.54,-0.17,Matches
Francisco Trincão,pt POR,"FW,MF",Barcelona,21-046,1999,17,363,21,19.2,4.0,0,,0,17,21,4,1.82,11,3,+8,+1.98,+1.04,9.5,6.2,+3.2,+0.80,-0.25,Matches
Kieran Trippier,eng ENG,DF,Atlético Madrid,30-147,1990,14,"1,260",90,70.0,14.0,14,90,14,0,,0,2.50,28,5,+23,+1.64,+0.48,18.6,10.6,+8.0,+0.57,+0.02,Matches
Samuel Umtiti,fr FRA,DF,Barcelona,27-091,1993,6,305,51,16.1,3.4,3,90,3,3,12,4,3.00,9,1,+8,+2.36,+1.45,5.9,1.9,+4.0,+1.19,+0.22,Matches
Enes Ünal,tr TUR,FW,Getafe,23-279,1997,14,449,32,22.7,5.0,4,64,0,10,19,2,0.93,3,6,-3,-0.60,-0.13,4.4,5.8,-1.3,-0.26,+0.11,Matches
Tomáš Vaclík,cz CZE,GK,Sevilla,31-321,1989,3,270,90,14.3,3.0,3,90,3,0,,7,2.00,5,3,+2,+0.67,-0.06,4.5,2.2,+2.2,+0.75,+0.33,Matches
Álvaro Vadillo,es ESP,"FW,MF",Celta Vigo,26-154,1994,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Eugeni Valderrama,es ESP,"FW,MF",Huesca,26-209,1994,3,115,38,5.8,1.3,1,52,0,2,32,12,0.33,1,3,-2,-1.57,-0.99,0.9,2.7,-1.8,-1.41,-1.00,Matches
Germán Valera,es ESP,FW,Atlético Madrid,18-334,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Jesús Vallejo,es ESP,DF,Granada,24-039,1997,15,"1,011",67,51.1,11.2,11,84,8,4,21,3,1.13,10,19,-9,-0.80,-0.71,10.6,17.1,-6.4,-0.57,-0.38,Matches
Manu Vallejo,es ESP,FW,Valencia,23-365,1997,19,721,38,36.4,8.0,7,72,1,12,18,3,1.00,13,9,+4,+0.50,+0.93,11.5,10.4,+1.1,+0.14,+0.66,Matches
Federico Valverde,uy URU,MF,Real Madrid,22-206,1998,15,742,49,37.5,8.2,8,76,2,7,19,0,2.20,14,8,+6,+0.73,-0.29,14.4,9.1,+5.3,+0.65,+0.10,Matches
Raphaël Varane,fr FRA,DF,Real Madrid,27-294,1993,21,"1,890",90,95.5,21.0,21,90,21,0,,1,2.05,35,18,+17,+0.81,-2.19,34.7,22.2,+12.5,+0.60,+0.20,Matches
Denis Vavro,sk SVK,DF,Huesca,24-309,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Jesus Vazquez Alcalde,es ESP,DF,Valencia,18-042,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Franco Vázquez,ar ARG,"FW,MF",Sevilla,31-357,1989,8,71,9,3.8,0.8,0,,0,8,9,12,1.88,3,2,+1,+1.27,+0.57,2.2,0.7,+1.5,+1.91,+1.50,Matches
Kevin Vázquez,es ESP,DF,Celta Vigo,27-327,1993,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Lucas Vázquez,es ESP,"FW,DF",Real Madrid,29-227,1991,16,"1,203",75,60.8,13.4,14,81,9,2,35,2,2.06,24,12,+12,+0.90,-0.03,19.7,15.4,+4.3,+0.32,-0.68,Matches
Koke Vegas,es ESP,GK,Levante,25-139,1995,1,90,90,4.8,1.0,1,90,1,0,,18,0.00,2,6,-4,-4.00,-4.20,0.4,2.4,-2.0,-2.01,-2.07,Matches
Gabriel Veiga,es ESP,"MF,DF",Celta Vigo,18-262,2002,5,113,23,5.5,1.3,1,59,0,4,14,10,1.00,0,3,-3,-2.39,-2.30,0.8,0.9,-0.1,-0.08,-0.35,Matches
Unai Vencedor Paris,es ESP,MF,Athletic Club,20-090,2000,14,874,62,46.2,9.7,11,74,4,3,21,7,1.29,17,11,+6,+0.62,+0.97,9.3,10.1,-0.8,-0.08,-0.41,Matches
Gonzalo Verdú,es ESP,DF,Elche,32-115,1988,20,"1,800",90,95.2,20.0,20,90,20,0,,0,0.85,17,29,-12,-0.60,-0.60,13.9,32.8,-18.9,-1.00,-0.40,Matches
Mikel Vesga,es ESP,MF,Athletic Club,27-268,1993,17,915,54,48.4,10.2,10,76,6,7,22,4,1.29,15,13,+2,+0.20,+0.20,13.0,9.2,+3.7,+0.37,+0.44,Matches
Rúben Vezo,pt POR,DF,Levante,26-294,1994,17,"1,300",76,68.8,14.4,14,89,13,3,17,1,1.24,17,17,0,0.00,0.00,17.3,17.0,+0.3,+0.02,+0.18,Matches
Iñigo Vicente,es ESP,FW,Athletic Club,23-038,1998,2,33,17,1.7,0.4,0,,0,2,17,11,0.00,0,0,0,0.00,-0.10,0.6,0.2,+0.4,+1.14,+1.02,Matches
Fede Vico,es ESP,"MF,FW",Granada,26-224,1994,7,193,28,9.7,2.1,2,53,0,5,18,8,1.14,3,6,-3,-1.40,-1.05,1.4,3.1,-1.7,-0.81,-0.47,Matches
Aleix Vidal,es ESP,DF,Sevilla,31-176,1989,9,400,44,21.2,4.4,3,90,3,6,22,9,2.44,7,1,+6,+1.35,+0.81,7.1,3.5,+3.6,+0.81,+0.44,Matches
Nacho Vidal,es ESP,"DF,MF",Osasuna,26-020,1995,20,"1,186",59,59.9,13.2,12,89,10,8,14,1,0.95,12,20,-8,-0.61,-0.38,12.4,18.9,-6.6,-0.50,-0.42,Matches
Ignasi Vilarrasa,ec ECU,DF,Valladolid,23-333,1997,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Toni Villa,es ESP,"MF,FW",Valladolid,26-037,1995,17,732,43,37.0,8.1,7,69,0,10,25,5,0.71,10,9,+1,+0.12,+1.06,8.8,10.9,-2.1,-0.26,+0.41,Matches
Asier Villalibre,es ESP,FW,Athletic Club,23-136,1997,18,713,40,37.7,7.9,6,77,1,12,21,1,1.28,11,8,+3,+0.38,+0.46,9.5,6.3,+3.2,+0.40,+0.42,Matches
Iván Villar,es ESP,GK,Celta Vigo,23-219,1997,7,630,90,30.4,7.0,7,90,7,0,,16,0.86,4,10,-6,-0.86,-0.92,8.1,6.6,+1.5,+0.21,-0.06,Matches
Vitolo,es ESP,"MF,DF",Atlético Madrid,31-103,1989,6,227,38,12.6,2.5,3,60,0,3,16,13,2.67,7,2,+5,+1.98,+0.55,4.3,2.1,+2.3,+0.89,+0.38,Matches
Šime Vrsaljko,hr CRO,DF,Atlético Madrid,29-034,1992,5,326,65,18.1,3.6,4,70,2,1,45,5,3.00,8,4,+4,+1.10,-0.48,6.0,3.3,+2.8,+0.76,+0.24,Matches
Nikola Vukčević,me MNE,MF,Levante,29-062,1991,8,521,65,27.6,5.8,7,72,3,1,15,3,1.25,8,6,+2,+0.35,+0.48,6.7,7.8,-1.1,-0.20,-0.22,Matches
Daniel Wass,dk DEN,"DF,MF",Valencia,31-258,1989,21,"1,808",86,91.3,20.1,21,86,14,0,,0,1.14,25,26,-1,-0.05,+0.47,23.7,28.9,-5.2,-0.26,+0.31,Matches
Shon Weissman,il ISR,FW,Valladolid,24-365,1996,18,"1,120",62,56.6,12.4,13,76,5,5,25,3,0.67,8,20,-12,-0.96,-0.96,9.0,18.4,-9.3,-0.75,-0.53,Matches
Iñaki Williams,es ESP,"FW,MF",Athletic Club,26-243,1994,21,"1,620",77,85.7,18.0,20,79,5,1,35,0,1.19,24,20,+4,+0.22,+0.89,19.6,17.7,+1.9,+0.10,-0.24,Matches
Nico Williams,es ESP,FW,Athletic Club,18-216,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Jawad El Yamiq,ma MAR,DF,Valladolid,28-350,1992,9,563,63,28.4,6.3,6,90,6,3,8,3,1.00,5,8,-3,-0.48,+0.09,4.6,9.8,-5.2,-0.83,-0.44,Matches
Rubén Yáñez,es ESP,GK,Getafe,27-124,1993,9,810,90,40.9,9.0,9,90,9,0,,13,1.22,8,12,-4,-0.44,+0.09,7.7,9.2,-1.5,-0.17,+0.31,Matches
Yoel,es ESP,GK,Eibar,32-169,1988,1,30,30,1.5,0.3,0,,0,1,30,21,0.00,0,0,0,0.00,+0.32,0.3,0.1,+0.2,+0.63,+0.89,Matches
Okay Yokuşlu,tr TUR,MF,Celta Vigo,26-341,1994,12,462,39,22.3,5.1,3,90,3,9,21,7,1.58,3,10,-7,-1.36,-1.48,6.1,6.3,-0.1,-0.03,-0.36,Matches
Gorka Zabarte,es ESP,DF,Osasuna,22-035,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Joseba Zaldúa,es ESP,DF,Real Sociedad,28-234,1992,7,403,58,20.4,4.5,4,79,2,3,29,3,1.57,4,4,0,0.00,-0.91,6.2,2.3,+3.8,+0.85,-0.02,Matches
Oier Zarraga,es ESP,MF,Athletic Club,22-040,1999,4,93,23,4.9,1.0,1,53,0,3,13,7,1.50,2,1,+1,+0.97,+0.92,3.6,0.8,+2.8,+2.71,+2.70,Matches
Antonio Zarzana,es ESP,FW,Sevilla,,,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Igor Zubeldia,es ESP,DF,Real Sociedad,23-320,1997,14,"1,135",81,57.3,12.6,12,89,11,2,32,0,1.29,15,16,-1,-0.08,-1.89,19.1,12.2,+7.0,+0.55,-0.74,Matches
Andoni Zubiaurre,es ESP,GK,Real Sociedad,24-071,1996,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Martín Zubimendi,es ESP,MF,Real Sociedad,22-011,1999,19,943,50,47.6,10.5,8,87,7,11,22,1,1.58,20,13,+7,+0.67,-0.11,18.2,10.4,+7.7,+0.74,-0.24,Matches
Martin Ødegaard,no NOR,"MF,FW",Real Madrid,22-058,1998,7,234,33,11.8,2.6,3,59,0,4,14,6,1.57,4,2,+2,+0.77,-0.16,5.3,2.3,+3.0,+1.16,+0.65,Matches
